Original Lines,OPINIONLEXICON,SENTISTRENGTH,SOCAL,HAPPINESSINDEX,SANN,EMOTICONSDS,SENTIMENT140,STANFORD,AFINN,MPQA,NRCHASHTAG,EMOLEX,EMOTICONS,PANAST,SASA,SENTIWORDNET,VADER,UMIGON
"'rt @ptbrasil: companheira, companheiro, essa ̩ a hora ajude a financiar a caravana de  participe:��_ ';;",Neutral,Neutral,Positive,Positive,Neutral,Positive,Neutral,Positive,Positive,Neutral,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Neutral
"'rt @rogeriocorreia_: confira a fala do deputado rog̩rio correia, do pt, no encerramento da caravana #lulaporminasgerais ��_ ';;",Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @dilmaresiste: the new york times: lula ainda ̩ o pol�_tico mais popular do brasil &gt; https://tco/tpmr9lfpex ��_ ';,Positive,Neutral,Positive,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'rt @dilmaresiste: ministro reduz sal��rio m�_nimo para 2018 e diz: o povo precisa ajudar  #lulaporminasgerais #dr https:��_';;,Neutral,Neutral,Positive,Positive,Neutral,Positive,Negative,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'ainda ̩ poss�_vel ajudar na campanha de financiamento coletivo da caravana  https://tco/hxys5hqukv https://tco/gedfoxcxkp';;,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"'rt @dilmaresiste: sem dilma tudo piorou  #lulaporminasgerais ̩ triste, mas estamos indo nessa dire̤̣o gra̤as ao https://��_';;",Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Negative,Negative,Negative,Neutral,Negative
"'rt @dilmaresiste: deputados da inglaterra, esc�_cia e eua dizem que moro ̩ alinhado com psdb/pmdb  https://tco/ckdwbivcad';;",Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @dilmaresiste: the new york times: lula ainda ̩ o pol�_tico mais popular do brasil &gt; https://tco/tpmr9lfpex ��_ ';,Positive,Neutral,Positive,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'o ��udio da entrevista de tacla duran com wadih e paulo pimenta https://tco/u6ogubplt6   #resistenciazedirceu';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
'rt @leila_argollo: o ��udio da entrevista de tacla duran com wadih e paulo pimenta https://tco/u6ogubplt6   #resistenciazedi��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'ainda ̩ poss�_vel ajudar na campanha de financiamento coletivo da caravana  https://tco/3oksu5xsq0 https://tco/mjpphyobrq';;,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'mazaroio di��rio j�� saiu https://tco/pu8j4wcnei gra̤as a @ptbrasil @temeridade @codespoti  #lulaporminasgerais';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Negative,Positive,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'ptbrasii: ainda ̩ poss�_vel ajudar na campanha de financiamento coletivo da caravana  ��_ https://tco/gd7xs4yzt1';;,Neutral,Neutral,Positive,Neutral,Positive,Positive,Neutral,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @inst_lula: despedida da caravana #lulaporminasgerais mobiliza e emociona milhares de pessoas em belo horizonte  https:/��_';;,Positive,Positive,Neutral,Positive,Positive,Positive,Positive,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Neutral
'rt @ptbrasil: olha a multiḍo no ato de encerramento da caravana de minas gerais  #lulaporminasgerais foto: ricard��_ ';;,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @ptbrasil: olha a multiḍo que foi dar parab̩ns ao @lulapelobrasil #lulaporminasgerais   https://tco/dxsozaq0ca';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @dilmaresiste: the new york times: lula ainda ̩ o pol�_tico mais popular do brasil &gt; https://tco/tpmr9lfpex ��_ ';,Positive,Neutral,Positive,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'rt @ptbrasil: ainda ̩ poss�_vel ajudar na campanha de financiamento coletivo da caravana  https://tco/hxys5hqukv https://tc��_';;,Neutral,Neutral,Positive,Neutral,Positive,Positive,Positive,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"'rt @dilmaresiste: procuradores de curitiba j�� custaram r$ 2,2 milh̵es s�_ em di��rias  #lulaporminasgerais #dr dilma https:��_';;",Neutral,Neutral,Negative,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @dilmaresiste: #aovivo @deputadofederal paulo pimenta com as not�_cias do dia  #lulaporminasgerais compartilhe https:/��_';;,Neutral,Neutral,Positive,Neutral,Positive,Positive,Positive,Negative,Positive,Neutral,Negative,Positive,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'rt @ptbrasii: ainda ̩ poss�_vel ajudar na campanha de financiamento coletivo da caravana  https://tco/3oksu5xsq0 https://tc��_';;,Neutral,Neutral,Positive,Neutral,Positive,Positive,Positive,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @dilmaresiste: ministro reduz sal��rio m�_nimo para 2018 e diz: o povo precisa ajudar  #lulaporminasgerais #dr https:��_';;,Neutral,Neutral,Positive,Positive,Neutral,Positive,Negative,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @ptnacamara: campanha de arrecada̤̣o online da caravana  acesse: https://tco/5aslmbgm8h https://tco/jtkfcdvh5n';;,Neutral,Positive,Positive,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @leila_argollo: o ��udio da entrevista de tacla duran com wadih e paulo pimenta https://tco/u6ogubplt6   #resistenciazedi��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"'rt @dilmaresiste: sem dilma tudo piorou  #lulaporminasgerais ̩ triste, mas estamos indo nessa dire̤̣o gra̤as ao https://��_';;",Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Negative,Negative,Negative,Neutral,Negative
'rt @dilmaresiste: the new york times: lula ainda ̩ o pol�_tico mais popular do brasil &gt; https://tco/tpmr9lfpex ��_ ';,Positive,Neutral,Positive,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'rt @dilmaresiste: the new york times: lula ainda ̩ o pol�_tico mais popular do brasil &gt; https://tco/tpmr9lfpex ��_ ';,Positive,Neutral,Positive,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'n�_s vamos juntos dar a volta por cima e mostrar o quanto que o povo vale ̩ @lulapelobrasil de novo  #lulaporminasgerais https://tco/kek170hx',Positive,Neutral,Positive,Positive,Neutral,Positive,Positive,Positive,Positive,Neutral,Positive,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @dilmaresiste: the new york times: lula ainda ̩ o pol�_tico mais popular do brasil &gt; https://tco/tpmr9lfpex ��_ ';,Positive,Neutral,Positive,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'@emirsader estou mobilizada e mobilizando vamo que vamo  e #resistenciazedirceu';;,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Negative,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @dilmaresiste: the new york times: lula ainda ̩ o pol�_tico mais popular do brasil &gt; https://tco/tpmr9lfpex ��_ ';,Positive,Neutral,Positive,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'lula ̩ culpado  https://tco/amg37lwmws';;,Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Neutral,Negative,Neutral,Negative,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral
'rt @leila_argollo: o ��udio da entrevista de tacla duran com wadih e paulo pimenta https://tco/u6ogubplt6   #resistenciazedi��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @deputadofederal: lula ̩ culpado  https://tco/amg37lwmws';;,Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral
'rt @ptbrasil: olha a multiḍo que foi dar parab̩ns ao @lulapelobrasil #lulaporminasgerais   https://tco/dxsozaq0ca';;,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @deputadofederal: lula ̩ culpado  https://tco/amg37lwmws';;,Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral
'rt @deputadofederal: lula ̩ culpado  https://tco/amg37lwmws';;,Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral
'rt @deputadofederal: lula ̩ culpado  https://tco/amg37lwmws';;,Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral
'eu contribu�_ e fa̤o parte dessa hist�_ria -  https://tco/ajh3niczzr #caravana ';;,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @deputadofederal: lula ̩ culpado  https://tco/amg37lwmws';;,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral
'rt @ptbrasil: olha a multiḍo que foi dar parab̩ns ao @lulapelobrasil #lulaporminasgerais   https://tco/dxsozaq0ca';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @kepler_johann: eu contribu�_ e fa̤o parte dessa hist�_ria -  https://tco/ajh3niczzr #caravana ';;,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"'rt @annalugama: campanha de financiamento coletivo para a caravana  seja companheiro fa̤a sua doa̤̣o online, acesse��_ ';;",Neutral,Neutral,Positive,Neutral,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @deputadofederal: lula ̩ culpado  https://tco/amg37lwmws';;,Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral
'rt @dilmaresiste: the new york times: lula ainda ̩ o pol�_tico mais popular do brasil &gt; https://tco/tpmr9lfpex ��_ ';,Positive,Neutral,Positive,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'rt @deputadofederal: lula ̩ culpado  https://tco/amg37lwmws';;,Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral
"'rt @annalugama: campanha de financiamento coletivo para a caravana  seja companheiro fa̤a sua doa̤̣o online, acesse��_ ';;",Neutral,Neutral,Positive,Neutral,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @deputadofederal: lula ̩ culpado  https://tco/amg37lwmws';;,Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral
"'rt @sobralmatematic: @annalugama financiamento coletivo da caravana  fa̤a sua doa̤̣o online, acesse:��_ ';;",Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @deputadofederal: lula ̩ culpado  https://tco/amg37lwmws';;,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral
"'rt @dilmaresiste: deputados da inglaterra, esc�_cia e eua dizem que moro ̩ alinhado com psdb/pmdb  https://tco/ckdwbivcad';;",Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @leila_argollo: o ��udio da entrevista de tacla duran com wadih e paulo pimenta https://tco/u6ogubplt6   #resistenciazedi��_';;,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @deputadofederal: lula ̩ culpado  https://tco/amg37lwmws';;,Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral
'rt @ptnacamara: campanha de arrecada̤̣o online da caravana  acesse: https://tco/5aslmbgm8h https://tco/jtkfcdvh5n';;,Neutral,Positive,Positive,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"'rt @sobralmatematic: @annalugama financiamento coletivo da caravana  fa̤a sua doa̤̣o online, acesse:��_ ';;",Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @brasildamudanca: milhares de pessoas receberam @lulapelobrasil de bra̤os abertos em minas gerais  #lulaporminasgerais h��_';;,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @dilmaresiste: ministro reduz sal��rio m�_nimo para 2018 e diz: o povo precisa ajudar  #lulaporminasgerais #dr https:��_';;,Neutral,Neutral,Positive,Positive,Neutral,Positive,Negative,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @deputadofederal: lula ̩ culpado  https://tco/amg37lwmws';;,Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral
'rt @ptnacamara: campanha de arrecada̤̣o online da caravana  acesse: https://tco/5aslmbgm8h https://tco/jtkfcdvh5n';;,Neutral,Positive,Positive,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @dilmaresiste: ministro reduz sal��rio m�_nimo para 2018 e diz: o povo precisa ajudar  #lulaporminasgerais #dr https:��_';;,Neutral,Neutral,Positive,Positive,Neutral,Positive,Negative,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"'rt @annalugama: campanha de financiamento coletivo para a caravana  seja companheiro fa̤a sua doa̤̣o online, acesse��_ ';;",Neutral,Neutral,Positive,Neutral,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"'@jemenezesusa @coletto_thiago @g1 @lulapelobrasil  vira diferente, empenhado no projeto da revolṳ̣o socialista a luta popular est�� apenas '",Positive,Negative,Neutral,Positive,Positive,Positive,Positive,Negative,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Positive
' https://tco/lw3piqpntd';;,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"'rt @dilmaresiste: deputados da inglaterra, esc�_cia e eua dizem que moro ̩ alinhado com psdb/pmdb https://tco/zpgmeb6j0i  #l��_';;",Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'acervo d paulo freire se torna patrim̫nio d humanidade https://tco/lpcwufgvhf https://tco/cvdw890qgq  #resistenciazedirceu';;,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @deputadofederal: lula ̩ culpado  https://tco/amg37lwmws';;,Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral
"'rt @ptbrasil: nos bra̤os do povo, @lulapelobrasil encerra caravana ap�_s oito dias em mg leia: https://tco/kencdav4hg  #lul��_';;",Neutral,Neutral,Neutral,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @dilmaresiste: the new york times: lula ainda ̩ o pol�_tico mais popular do brasil &gt; https://tco/tpmr9lfpex ��_ ';,Positive,Neutral,Positive,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Positive
